Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_Persona,Attrition_Target,Flight_Risk_Score
30,1,1,109,1,5,3,3,2,0,60,3,1,2,2,2,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2,0,1,0.8558818
26,0,2,1066,1,2,2,3,4,1,32,4,2,4,4,1,5472,3334,1,0,12,3,2,0,8,2,3,8,7,1,3,0,0,0.019649997
22,0,2,217,1,8,1,1,2,1,94,1,1,2,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1,0,0,0.31363744
48,0,2,277,1,6,3,1,1,1,97,2,2,0,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,1,0,0.0604029
48,0,2,1355,1,4,4,1,3,1,78,2,3,0,3,2,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,2,0,0.006649259
41,0,2,549,1,7,2,3,4,0,42,3,2,4,3,2,5003,23371,6,0,14,3,2,0,8,6,3,2,2,2,1,1,0,0.017521791
39,0,2,466,1,1,1,1,4,0,65,2,4,4,4,1,12742,7060,1,0,16,3,3,1,21,3,3,21,6,11,8,2,0,0.017619181
27,0,2,1055,1,2,4,1,1,0,47,3,2,4,4,1,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,0,0,0.038842805
35,0,2,802,1,10,3,4,2,1,45,3,1,2,4,0,3917,9541,1,0,20,4,1,1,3,4,2,3,2,1,2,0,0,0.078497
42,0,2,265,2,5,2,2,4,1,90,3,5,3,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,2,0,0.014822949
50,0,2,804,1,9,3,1,1,1,64,3,1,2,4,1,2380,20165,4,0,18,3,2,0,8,5,3,1,0,0,0,1,0,0.36425158
59,0,2,715,1,2,3,1,3,0,69,2,4,4,4,2,13726,21829,3,1,13,3,1,0,30,4,3,5,3,4,3,2,0,0.05485351
37,1,2,1141,1,11,2,3,1,0,61,1,2,0,2,1,4777,14382,5,0,15,3,1,0,15,2,1,1,0,0,0,1,1,0.94939774
55,0,1,135,1,18,4,3,3,1,62,3,2,0,2,1,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,1,0,0.16200723
41,0,0,247,1,7,1,1,2,0,55,1,5,5,3,0,19973,20284,1,0,22,4,2,2,21,3,3,21,16,5,10,2,0,0.0274993
38,0,2,1035,2,3,4,1,2,1,42,3,2,7,4,2,6861,4981,8,1,12,3,3,0,19,1,3,1,0,0,0,1,0,0.08251098
26,1,0,265,2,29,2,3,2,1,79,1,2,7,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,0,1,0.8484179
52,1,2,266,2,2,1,2,1,0,57,1,5,3,4,1,19845,25846,1,0,15,3,4,1,33,3,3,32,14,6,9,2,1,0.84918123
44,0,2,1448,2,28,3,3,4,0,53,4,4,7,4,1,13320,11737,3,1,18,3,3,1,23,2,3,12,11,11,11,2,0,0.003322439
50,0,0,145,2,1,3,1,4,0,95,3,2,7,3,1,6347,24920,0,0,12,3,1,1,19,3,3,18,7,0,13,1,0,0.004395937
36,1,2,885,1,16,4,1,3,0,43,4,1,2,1,2,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,1,1,0.73985714
39,0,1,945,1,22,3,3,4,0,82,3,3,4,1,2,10880,5083,1,1,13,3,3,0,21,2,3,21,6,2,8,2,0,0.09244992
33,0,0,1038,2,8,1,1,2,0,88,2,1,8,4,2,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,0,0,0.13234468
45,0,2,1234,2,11,2,1,4,0,90,3,4,3,4,1,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1,2,0,0.009094396
32,0,0,1109,1,29,4,3,4,0,69,3,1,2,3,2,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,0,0,0.45935848
34,0,2,216,2,1,4,2,2,1,75,4,2,7,4,0,9725,12278,0,0,11,3,4,1,16,2,2,15,1,0,9,1,0,0.0154090915
59,0,2,1089,2,1,2,5,2,1,66,3,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,2,0,0.03184193
45,0,2,788,0,24,4,3,2,1,36,3,1,1,2,2,2177,8318,1,0,16,3,1,0,6,3,3,6,3,0,4,1,0,0.4249115
53,0,1,124,2,2,3,2,3,0,38,2,3,7,2,1,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,2,0,0.071581885
36,1,2,660,1,15,3,4,1,1,81,3,2,2,3,0,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,1,1,0.5691319
26,1,1,342,1,2,3,1,1,1,57,3,1,6,1,1,2042,15346,6,1,14,3,2,1,6,2,3,3,2,1,2,0,1,0.96440357
34,0,2,1333,2,10,4,1,3,0,87,3,1,8,3,1,2220,18410,1,1,19,3,4,1,1,2,3,1,1,0,0,0,0,0.14730135
28,0,2,1144,2,10,1,3,4,1,74,3,1,8,2,1,1052,23384,1,0,22,4,2,0,1,5,3,1,0,0,0,0,0,0.6344768
38,0,1,1186,1,3,4,4,3,1,44,3,1,6,3,1,2821,2997,3,0,16,3,1,1,8,2,3,2,2,2,2,1,0,0.34312895
50,0,2,1464,1,2,4,3,2,1,62,3,5,5,3,1,19237,12853,2,1,11,3,4,1,29,2,2,8,1,7,7,2,0,0.014498202
37,0,2,124,1,3,3,4,4,0,35,3,2,0,2,2,4107,13848,3,0,15,3,1,0,8,3,2,4,3,0,1,1,0,0.02119714
40,0,2,300,2,26,3,2,3,1,74,3,2,7,1,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,1,0,0.16740075
26,0,1,921,1,1,1,3,1,0,66,2,1,6,3,0,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,0,0,0.22330476
46,0,2,430,1,1,4,3,4,1,40,3,5,5,4,0,19627,21445,9,0,17,3,4,2,23,0,3,2,2,2,2,2,0,0.018584266
54,0,2,1082,2,2,4,1,3,0,41,2,3,7,3,1,10686,8392,6,0,11,3,2,1,13,4,3,9,4,7,0,1,0,0.25067234
56,0,1,1240,1,9,3,3,1,0,63,3,1,6,3,1,2942,12154,2,0,19,3,2,1,18,4,3,5,4,0,3,1,0,0.19492877
36,0,2,796,1,12,5,3,4,0,51,2,3,4,4,2,8858,15669,0,0,11,3,2,0,15,2,2,14,8,7,8,1,0,0.11065183
55,0,0,444,1,2,1,3,3,1,40,2,4,3,1,2,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,2,0,0.04945522
43,0,2,415,2,25,3,3,3,1,79,2,3,7,4,0,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,1,0,0.08144795
20,1,1,769,2,9,3,2,4,0,54,3,1,8,4,2,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,0,1,0.862872
21,1,2,1334,1,10,3,1,3,0,36,2,1,2,1,2,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,0,1,0.89730144
46,0,2,1003,1,8,4,1,4,0,74,2,2,6,1,0,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,1,0,0.022004576
51,1,2,1323,1,4,4,1,1,1,34,3,1,6,3,1,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,1,1,0.87885344
28,1,0,1366,1,24,2,5,2,1,72,2,3,0,1,2,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,0,1,0.9291117
26,0,2,192,1,1,2,3,1,1,59,2,1,2,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,0,0,0.31100923
30,0,2,1176,1,20,3,4,3,1,85,3,2,4,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,0,0,0.22873938
41,0,2,509,1,7,2,5,2,0,43,4,1,6,3,1,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,1,0,0.02298964
38,0,2,330,1,17,1,1,3,0,65,2,3,0,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,1,0,0.05990714
40,0,2,1492,1,20,4,5,1,1,61,3,3,0,4,1,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,1,0,0.007866276
27,0,0,1277,1,8,5,1,1,1,87,1,1,2,3,1,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,0,0,0.025529318
55,0,1,1091,1,2,1,1,4,1,65,3,3,4,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,2,0,0.05924143
28,0,2,857,1,10,3,4,3,0,59,3,2,6,3,2,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,0,0,0.016395925
44,1,2,1376,0,1,2,3,2,1,91,2,3,1,1,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,2,1,0.51712334
33,0,2,654,1,5,3,1,4,1,34,2,3,0,4,0,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,0,0,0.0068093697
35,1,2,1204,2,4,3,5,4,1,86,3,3,7,1,2,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,1,1,0.9054215
33,1,1,827,1,29,4,3,1,0,54,2,2,6,3,2,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,1,1,0.020244591
28,0,2,895,1,15,2,1,1,1,50,3,1,2,3,0,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,0,0,0.08054744
34,0,1,618,1,3,1,1,1,1,45,3,2,0,4,2,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,0,0,0.042082675
37,0,2,309,2,10,4,1,4,0,88,2,2,7,4,0,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,1,0,0.01446014
25,1,2,1219,1,4,1,5,4,1,32,3,1,2,4,1,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,0,1,0.76864517
26,1,2,1330,1,21,3,3,1,1,37,3,1,2,3,0,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,0,1,0.6799744
33,1,2,1017,1,25,3,3,1,1,55,2,1,6,2,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,0,1,0.9884172
42,0,2,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,2,0,0.022456357
28,1,1,1009,1,1,3,3,1,1,45,2,1,2,2,0,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,0,1,0.8842176
50,1,1,959,2,1,4,4,4,1,81,3,2,7,3,2,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,1,1,0.100786455
33,0,1,970,2,7,3,1,4,0,30,3,2,7,2,1,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,0,0,0.06220807
34,0,0,697,1,3,4,1,3,1,40,2,1,6,4,1,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,0,0,0.0364743
48,0,0,1262,1,1,4,3,1,1,35,4,4,3,4,2,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,2,0,0.0019691675
45,0,0,1050,2,9,4,1,2,0,65,2,2,7,3,1,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,1,0,0.012172045
52,0,2,994,1,7,4,1,2,1,87,3,3,0,2,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,2,0,0.030232847
38,0,2,770,2,10,4,2,3,1,73,2,3,7,3,0,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,1,0,0.12662892
29,0,2,1107,1,28,4,1,3,0,93,3,1,6,4,0,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,0,0,0.047368377
28,0,2,950,1,3,3,3,4,0,93,3,3,4,2,0,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,0,0,0.18746854
46,0,2,406,2,3,1,2,1,1,52,3,4,3,3,1,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,2,0,0.03507164
38,0,2,130,2,2,2,2,4,1,32,3,3,7,2,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,1,0,0.081867196
43,0,1,1082,1,27,3,1,3,0,83,3,3,4,1,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,1,0,0.19579874
39,1,1,203,1,2,3,1,1,1,84,3,4,0,4,0,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,2,1,0.8106148
40,0,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,2,0,0.03483349
21,0,2,984,1,1,1,5,4,0,70,2,1,6,2,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,0,0,0.12400499
39,0,0,439,1,9,3,1,3,1,70,3,2,2,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,1,0,0.12732236
36,0,0,217,1,18,4,1,1,1,78,3,2,4,4,2,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,1,0,0.024233388
31,0,1,793,2,20,3,1,3,1,67,4,1,8,4,1,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,0,0,0.033162933
28,0,2,1451,1,2,1,1,1,1,67,2,1,6,2,1,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,0,0,0.649827
35,0,1,1182,2,11,2,2,4,1,54,3,2,7,4,0,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,0,0,0.027786108
49,0,2,174,2,8,4,5,4,1,56,2,4,7,2,1,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,2,0,0.008417908
34,0,1,1003,1,2,2,1,4,1,95,3,2,4,3,2,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,0,0,0.16774683
29,0,1,490,1,10,3,1,4,0,61,3,1,6,2,0,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,0,0,0.14253965
42,0,2,188,1,29,3,3,2,1,56,1,2,2,4,2,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,1,0,0.050382838
29,0,2,718,1,8,1,3,2,1,79,2,2,4,4,1,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,0,0,0.12612131
38,0,2,433,0,1,3,0,3,1,37,4,1,1,3,1,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,1,0,0.008278591
28,0,1,773,1,6,3,1,3,1,39,2,1,6,3,0,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,0,0,0.34928286
18,1,0,247,1,8,1,3,3,1,80,3,1,2,3,2,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,0,1,0.67834157
33,1,2,603,2,9,4,2,1,0,77,3,2,7,1,2,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,0,1,0.7952778
41,0,2,167,1,12,4,1,2,1,46,3,1,2,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,1,0,0.06487312
31,1,1,874,1,15,3,3,3,1,72,3,1,2,3,1,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,0,1,0.5708141
37,0,2,367,1,25,2,3,3,0,52,2,2,0,4,0,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,1,0,0.040222127
27,0,2,199,1,6,3,1,4,1,55,2,1,6,3,1,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,0,0,0.045778293
34,0,2,1400,2,9,1,1,2,0,70,3,2,7,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,0,0,0.45276925
35,0,2,528,0,8,4,5,3,1,100,3,1,1,3,2,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,0,0,0.21849689
29,1,2,408,2,23,1,1,4,0,45,2,3,7,1,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,0,1,0.763645
40,0,1,593,1,9,4,3,2,0,88,3,3,5,3,2,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,2,0,0.0787289
42,1,1,481,2,12,3,1,3,1,44,3,4,7,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,2,1,0.5890319
42,0,2,647,2,4,4,2,2,1,45,3,2,7,1,2,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,1,0,0.019293394
35,0,2,982,1,1,4,3,4,1,58,2,1,2,3,1,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,0,0,0.015343484
24,0,2,477,1,24,3,3,4,1,49,3,1,2,2,2,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,0,0,0.07930988
28,1,2,1485,1,12,1,1,3,0,79,3,1,2,4,1,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,0,1,0.90559393
26,0,2,1384,1,3,4,3,1,1,82,4,1,2,4,1,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7,0,0,0.0046664313
30,0,2,852,2,10,3,2,3,1,72,2,2,7,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,0,0,0.21123934
40,0,1,902,1,26,2,3,3,0,92,2,2,6,4,1,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,1,0,0.29597765
35,0,2,819,1,2,3,1,3,1,44,2,3,4,2,0,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,1,0,0.10592374
34,0,1,669,1,1,3,3,4,1,97,2,2,0,1,2,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9,1,0,0.00234742
35,0,1,636,1,4,4,4,4,1,47,2,1,2,4,1,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,0,0,0.09759579
43,1,2,1372,2,9,3,2,1,0,85,1,2,7,3,2,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,1,1,0.9185416
32,0,0,862,2,2,1,1,3,0,76,3,1,8,1,0,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,0,0,0.0294645
56,0,2,718,1,4,4,5,4,0,92,3,5,3,1,0,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,2,0,0.06424994
29,0,2,1401,1,6,1,3,2,0,54,3,1,2,4,1,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,0,0,0.029807314
19,0,2,645,1,9,2,1,3,1,54,3,1,6,1,2,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,0,0,0.5600757
45,0,2,1457,1,7,3,3,1,0,83,3,1,6,3,1,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,1,0,0.10586577
37,0,2,977,1,1,3,1,4,0,56,2,2,4,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,1,0,0.0073649404
20,0,2,805,1,3,3,1,1,1,87,2,1,2,3,2,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,0,0,0.92199403
44,1,2,1097,1,10,4,1,3,1,96,3,1,6,3,2,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,1,1,0.23700795
53,0,2,1223,1,7,2,3,4,0,50,3,5,3,3,0,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,2,0,0.009607919
29,0,2,942,1,15,1,1,2,0,69,1,1,6,4,1,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,0,0,0.6909272
22,1,1,1256,1,3,4,1,3,1,48,2,1,6,4,1,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,0,1,0.7785605
46,0,2,1402,2,2,3,2,3,0,69,3,4,3,1,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,2,0,0.11876163
44,0,0,111,1,17,3,1,4,1,74,1,1,6,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,1,0,0.3397812
33,0,2,147,0,2,3,0,2,1,99,3,1,1,3,1,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,0,0,0.031212289
41,1,0,906,1,5,2,1,1,1,95,2,1,6,1,0,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,1,1,0.87385
30,0,2,1329,2,29,4,1,3,1,61,3,2,7,1,0,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,0,0,0.011244401
40,0,1,1184,2,2,4,3,2,1,62,3,2,7,2,1,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,1,0,0.055773184
50,0,1,1421,1,2,3,3,4,0,30,3,4,3,1,1,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2,2,0,0.009969498
28,0,2,1179,1,19,4,3,4,1,78,2,1,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,0,0,0.056777976
46,0,2,1450,1,15,2,1,4,1,52,3,5,5,2,1,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,2,0,0.039597664
35,0,2,1361,2,17,4,1,3,1,94,3,2,7,1,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,1,0,0.032674767
24,1,2,984,1,17,2,1,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,0,1,0.9211624
33,0,1,1146,2,25,3,3,2,0,82,3,2,7,3,1,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,0,0,0.24617338
36,0,2,917,1,6,4,1,3,1,60,1,1,2,3,0,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,0,0,0.037653603
30,0,2,853,1,7,4,1,3,1,49,3,2,2,3,0,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,0,0,0.049454678
44,0,2,200,1,29,4,4,4,1,32,3,2,6,4,2,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,1,0,0.011413549
20,0,2,654,2,21,3,2,3,1,43,4,1,8,4,2,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,0,0,0.08764058
46,0,2,150,1,2,4,5,4,1,60,3,2,4,4,0,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,1,0,0.016432555
42,0,0,179,0,2,5,3,4,1,79,4,2,1,1,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,1,0,0.004624711
60,0,2,696,2,7,4,2,2,1,52,4,2,7,4,0,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,1,0,0.018883443
32,0,1,116,1,13,3,4,3,0,77,2,1,2,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,0,0,0.17307909
32,0,1,1316,1,2,2,1,4,0,38,3,2,6,3,2,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,0,0,0.044544138
36,0,2,363,1,1,3,5,3,0,77,1,3,4,1,0,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,1,0,0.05305666
33,0,2,117,1,9,3,3,1,1,60,3,1,6,4,1,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,1,0,0.008183485
40,0,2,107,2,10,3,5,2,0,84,2,2,7,2,0,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,1,0,0.16320598
25,0,2,1356,2,10,4,1,3,1,57,3,2,7,4,2,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,0,0,0.01965397
30,0,2,1465,1,1,3,3,4,1,63,3,1,6,2,1,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,0,0,0.05288872
42,0,1,458,1,26,5,3,1,0,60,3,3,5,1,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,2,0,0.07827228
35,0,0,1212,2,8,2,2,3,0,78,2,3,7,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,1,0,0.07058262
27,0,2,1103,1,14,3,1,1,1,42,3,1,6,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,0,0,0.13236849
54,0,1,966,1,1,4,1,4,0,53,3,3,4,3,0,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,2,0,0.08911561
44,0,2,1117,1,2,1,1,1,0,72,4,1,6,4,1,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,1,0,0.010475441
19,1,0,504,1,10,3,3,1,0,96,2,1,6,2,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,0,1,0.9909793
29,0,2,1010,1,1,3,1,1,0,97,3,1,6,4,0,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,0,0,0.035177436
54,0,2,685,1,3,3,1,4,1,85,3,4,5,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,2,0,0.021563727
31,0,2,1332,1,11,2,3,3,1,80,3,2,0,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,0,0,0.11856711
31,0,2,1062,1,24,3,3,3,0,96,2,2,0,1,2,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,0,0,0.257479
59,0,2,326,2,3,3,1,3,0,48,2,2,7,4,2,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,1,0,0.112393335
43,0,2,920,1,3,3,1,3,1,96,1,5,5,4,1,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,2,0,0.029071832
49,0,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,2,0,0.037329722
36,0,1,469,1,3,3,5,3,1,46,3,1,6,2,1,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,1,0,0.3069179
48,0,2,969,1,2,2,5,4,1,76,4,1,2,2,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,1,0,0.058604404
27,0,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0,0,0.29848945
29,0,2,1329,1,7,3,1,3,1,82,3,2,0,4,0,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,0,0,0.022521352
48,0,2,715,1,1,3,1,4,1,76,2,5,5,4,2,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,2,0,0.008212043
29,0,2,694,1,1,3,1,4,0,87,2,4,5,4,0,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,1,0,0.0050677075
34,0,2,1320,1,20,3,5,3,0,89,4,1,6,3,1,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,0,0,0.21575229
44,0,2,1099,2,5,3,2,2,1,88,3,5,3,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,2,0,0.009416307
33,0,2,536,2,10,5,2,4,1,82,4,3,7,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,1,0,0.0028087597
19,0,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,0,0,0.1390957
23,0,2,373,1,1,2,1,4,1,47,3,1,6,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,0,0,0.0354831
25,1,1,599,2,24,1,1,3,1,73,1,1,8,4,2,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,0,1,0.9713579
26,0,2,583,1,4,2,1,3,1,53,3,1,6,4,2,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,0,0,0.14402549
45,1,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,2,1,0.7797525
55,0,0,177,1,8,1,3,4,1,37,2,4,0,2,0,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,2,0,0.034436952
21,1,1,251,1,10,2,1,1,0,45,2,1,2,3,2,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,0,1,0.94525653
